"","Year","Month","PF","PV","cases","Population","prcp","tmean","tmin","tmax","source"
"259",1992,6,19,39,58,168532.2727,0.573333333333333,26.185,23.05,29.32,"station"
"260",1992,6,19,39,58,168532.2727,0.633333333333333,25.95,22.55,29.35,"chelsa"
"261",1992,6,19,39,58,168532.2727,1.05897649129232,25.6121101379394,20.8661098480225,30.3581104278564,"worldclim"
"262",1992,6,19,39,58,168532.2727,1.18666661580404,25.5299997329712,21.8799991607666,29.1800003051758,"terraclimate"
"263",1992,6,19,39,58,168532.2727,1.78666674296061,22.7000007629395,NA,NA,"cru"
"264",1992,6,19,39,58,168532.2727,5.75860375825574,23.5210004145395,NA,NA,"era5"
"265",1992,7,50,64,114,168532.2727,0.0645161290322581,25.25,21.65,28.85,"chelsa"
"266",1992,7,50,64,114,168532.2727,0.145161290322581,25.04,21.62,28.46,"station"
"267",1992,7,50,64,114,168532.2727,1.49512580133254,24.2975587844848,19.6955585479736,28.8995590209961,"worldclim"
"268",1992,7,50,64,114,168532.2727,1.61612898303616,24.2350006103515,21.6800003051758,26.7900009155273,"terraclimate"
"269",1992,7,50,64,114,168532.2727,1.80342786281906,22.0185334218245,NA,NA,"era5"
"270",1992,7,50,64,114,168532.2727,2.51612903225806,21,NA,NA,"cru"
"271",1992,8,11,17,28,168532.2727,0.032258064516129,25.25,21.25,29.25,"chelsa"
"272",1992,8,11,17,28,168532.2727,0.138709683572092,24.0500001907348,21.5599994659424,26.5400009155273,"terraclimate"
"273",1992,8,11,17,28,168532.2727,0.151751087557885,24.1649856567383,19.3009853363037,29.0289859771729,"worldclim"
"274",1992,8,11,17,28,168532.2727,0.174193551463465,21.3999996185303,NA,NA,"cru"
"275",1992,8,11,17,28,168532.2727,0.203225806451613,24.005,21.15,26.86,"station"
"276",1992,8,11,17,28,168532.2727,1.91091874570926,21.4704669076851,NA,NA,"era5"
"277",1992,9,10,18,28,168532.2727,0.458145872751873,23.8721342086792,18.7961330413818,28.9481353759766,"worldclim"
"278",1992,9,10,18,28,168532.2727,0.463333333333333,23.455,20.89,26.02,"station"
